blok,hucre_id,seed_key_hucre,kol,k_true,rho_hedef,sigma,gurultu,rho_max,theta_min,ratio,verdict,rho_mean,d_eff,siniflar,phi,n_per_cluster,kume_boyutlari,sigma_vektoru,atama_id,aykiri_n,aykiri_sigma,jitter,cinsiyet,prototip_set_id,prototip_hash
A_harita,252,252,P_konum,8,r045,0.7,beyaz,0.456,62.9,1.8,orta,-0.001,5.34,peak@1917w15 | peak@1927w15 | peak@1937w15 | peak@1947w15 | peak@1957w15 | peak@1967w15 | peak@1977w15 | peak@1987w15,,10,,,,0,,0,,,
A_harita,253,253,P_konum,8,r045,0.7,ar1_097,0.456,62.9,1.8,orta,-0.001,5.34,peak@1917w15 | peak@1927w15 | peak@1937w15 | peak@1947w15 | peak@1957w15 | peak@1967w15 | peak@1977w15 | peak@1987w15,0.97,10,,,,0,,0,,,
A_harita,254,254,P_konum,8,r045,0.8,beyaz,0.456,62.9,1.63,orta,-0.001,5.34,peak@1917w15 | peak@1927w15 | peak@1937w15 | peak@1947w15 | peak@1957w15 | peak@1967w15 | peak@1977w15 | peak@1987w15,,10,,,,0,,0,,,
A_harita,255,255,P_konum,8,r045,0.8,ar1_097,0.456,62.9,1.63,orta,-0.001,5.34,peak@1917w15 | peak@1927w15 | peak@1937w15 | peak@1947w15 | peak@1957w15 | peak@1967w15 | peak@1977w15 | peak@1987w15,0.97,10,,,,0,,0,,,
A_harita,256,256,P_konum,8,r045,0.9,beyaz,0.456,62.9,1.5,zor,-0.001,5.34,peak@1917w15 | peak@1927w15 | peak@1937w15 | peak@1947w15 | peak@1957w15 | peak@1967w15 | peak@1977w15 | peak@1987w15,,10,,,,0,,0,,,
A_harita,257,257,P_konum,8,r045,0.9,ar1_097,0.456,62.9,1.5,zor,-0.001,5.34,peak@1917w15 | peak@1927w15 | peak@1937w15 | peak@1947w15 | peak@1957w15 | peak@1967w15 | peak@1977w15 | peak@1987w15,0.97,10,,,,0,,0,,,
A_harita,258,258,P_konum,8,r045,1.0,beyaz,0.456,62.9,1.4,zor,-0.001,5.34,peak@1917w15 | peak@1927w15 | peak@1937w15 | peak@1947w15 | peak@1957w15 | peak@1967w15 | peak@1977w15 | peak@1987w15,,10,,,,0,,0,,,
A_harita,259,259,P_konum,8,r045,1.0,ar1_097,0.456,62.9,1.4,zor,-0.001,5.34,peak@1917w15 | peak@1927w15 | peak@1937w15 | peak@1947w15 | peak@1957w15 | peak@1967w15 | peak@1977w15 | peak@1987w15,0.97,10,,,,0,,0,,,
A_harita,260,260,P_konum,8,r062,0.1,beyaz,0.615,52.1,9.12,kolay,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,,10,,,,0,,0,,,
A_harita,261,261,P_konum,8,r062,0.1,ar1_097,0.615,52.1,9.12,kolay,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,0.97,10,,,,0,,0,,,
A_harita,262,262,P_konum,8,r062,0.2,beyaz,0.615,52.1,4.61,kolay,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,,10,,,,0,,0,,,
A_harita,263,263,P_konum,8,r062,0.2,ar1_097,0.615,52.1,4.61,kolay,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,0.97,10,,,,0,,0,,,
A_harita,264,264,P_konum,8,r062,0.3,beyaz,0.615,52.1,3.12,kolay,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,,10,,,,0,,0,,,
A_harita,265,265,P_konum,8,r062,0.3,ar1_097,0.615,52.1,3.12,kolay,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,0.97,10,,,,0,,0,,,
A_harita,266,266,P_konum,8,r062,0.4,beyaz,0.615,52.1,2.39,orta,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,,10,,,,0,,0,,,
A_harita,267,267,P_konum,8,r062,0.4,ar1_097,0.615,52.1,2.39,orta,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,0.97,10,,,,0,,0,,,
A_harita,268,268,P_konum,8,r062,0.5,beyaz,0.615,52.1,1.96,orta,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,,10,,,,0,,0,,,
A_harita,269,269,P_konum,8,r062,0.5,ar1_097,0.615,52.1,1.96,orta,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,0.97,10,,,,0,,0,,,
A_harita,270,270,P_konum,8,r062,0.6,beyaz,0.615,52.1,1.68,orta,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,,10,,,,0,,0,,,
A_harita,271,271,P_konum,8,r062,0.6,ar1_097,0.615,52.1,1.68,orta,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,0.97,10,,,,0,,0,,,
A_harita,272,272,P_konum,8,r062,0.7,beyaz,0.615,52.1,1.49,zor,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,,10,,,,0,,0,,,
A_harita,273,273,P_konum,8,r062,0.7,ar1_097,0.615,52.1,1.49,zor,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,0.97,10,,,,0,,0,,,
A_harita,274,274,P_konum,8,r062,0.8,beyaz,0.615,52.1,1.35,zor,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,,10,,,,0,,0,,,
A_harita,275,275,P_konum,8,r062,0.8,ar1_097,0.615,52.1,1.35,zor,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,0.97,10,,,,0,,0,,,
A_harita,276,276,P_konum,8,r062,0.9,beyaz,0.615,52.1,1.24,zor,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,,10,,,,0,,0,,,
A_harita,277,277,P_konum,8,r062,0.9,ar1_097,0.615,52.1,1.24,zor,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,0.97,10,,,,0,,0,,,
A_harita,278,278,P_konum,8,r062,1.0,beyaz,0.615,52.1,1.16,zor,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,,10,,,,0,,0,,,
A_harita,279,279,P_konum,8,r062,1.0,ar1_097,0.615,52.1,1.16,zor,0.075,4.5,peak@1924w15 | peak@1932w15 | peak@1940w15 | peak@1948w15 | peak@1956w15 | peak@1964w15 | peak@1972w15 | peak@1980w15,0.97,10,,,,0,,0,,,
A_harita,280,280,P_konum,8,r078,0.1,beyaz,0.765,40.1,7.03,kolay,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,,10,,,,0,,0,,,
A_harita,281,281,P_konum,8,r078,0.1,ar1_097,0.765,40.1,7.03,kolay,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,0.97,10,,,,0,,0,,,
A_harita,282,282,P_konum,8,r078,0.2,beyaz,0.765,40.1,3.55,kolay,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,,10,,,,0,,0,,,
A_harita,283,283,P_konum,8,r078,0.2,ar1_097,0.765,40.1,3.55,kolay,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,0.97,10,,,,0,,0,,,
A_harita,284,284,P_konum,8,r078,0.3,beyaz,0.765,40.1,2.4,orta,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,,10,,,,0,,0,,,
A_harita,285,285,P_konum,8,r078,0.3,ar1_097,0.765,40.1,2.4,orta,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,0.97,10,,,,0,,0,,,
A_harita,286,286,P_konum,8,r078,0.4,beyaz,0.765,40.1,1.84,orta,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,,10,,,,0,,0,,,
A_harita,287,287,P_konum,8,r078,0.4,ar1_097,0.765,40.1,1.84,orta,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,0.97,10,,,,0,,0,,,
A_harita,288,288,P_konum,8,r078,0.5,beyaz,0.765,40.1,1.51,orta,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,,10,,,,0,,0,,,
A_harita,289,289,P_konum,8,r078,0.5,ar1_097,0.765,40.1,1.51,orta,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,0.97,10,,,,0,,0,,,
A_harita,290,290,P_konum,8,r078,0.6,beyaz,0.765,40.1,1.3,zor,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,,10,,,,0,,0,,,
A_harita,291,291,P_konum,8,r078,0.6,ar1_097,0.765,40.1,1.3,zor,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,0.97,10,,,,0,,0,,,
A_harita,292,292,P_konum,8,r078,0.7,beyaz,0.765,40.1,1.15,zor,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,,10,,,,0,,0,,,
A_harita,293,293,P_konum,8,r078,0.7,ar1_097,0.765,40.1,1.15,zor,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,0.97,10,,,,0,,0,,,
A_harita,294,294,P_konum,8,r078,0.8,beyaz,0.765,40.1,1.04,zor,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,,10,,,,0,,0,,,
A_harita,295,295,P_konum,8,r078,0.8,ar1_097,0.765,40.1,1.04,zor,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,0.97,10,,,,0,,0,,,
A_harita,296,296,P_konum,8,r078,0.9,beyaz,0.765,40.1,0.96,zor,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,,10,,,,0,,0,,,
A_harita,297,297,P_konum,8,r078,0.9,ar1_097,0.765,40.1,0.96,zor,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,0.97,10,,,,0,,0,,,
A_harita,298,298,P_konum,8,r078,1.0,beyaz,0.765,40.1,0.89,zor,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,,10,,,,0,,0,,,
A_harita,299,299,P_konum,8,r078,1.0,ar1_097,0.765,40.1,0.89,zor,0.192,3.58,peak@1931w15 | peak@1937w15 | peak@1943w15 | peak@1949w15 | peak@1955w15 | peak@1961w15 | peak@1967w15 | peak@1973w15,0.97,10,,,,0,,0,,,
A_harita,300,300,M_karisik,3,r045,0.1,beyaz,0.456,62.9,11.01,kolay,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,301,301,M_karisik,3,r045,0.1,ar1_097,0.456,62.9,11.01,kolay,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,302,302,M_karisik,3,r045,0.2,beyaz,0.456,62.9,5.56,kolay,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,303,303,M_karisik,3,r045,0.2,ar1_097,0.456,62.9,5.56,kolay,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,304,304,M_karisik,3,r045,0.3,beyaz,0.456,62.9,3.77,kolay,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,305,305,M_karisik,3,r045,0.3,ar1_097,0.456,62.9,3.77,kolay,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,306,306,M_karisik,3,r045,0.4,beyaz,0.456,62.9,2.88,orta,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,307,307,M_karisik,3,r045,0.4,ar1_097,0.456,62.9,2.88,orta,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,308,308,M_karisik,3,r045,0.5,beyaz,0.456,62.9,2.37,orta,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,309,309,M_karisik,3,r045,0.5,ar1_097,0.456,62.9,2.37,orta,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,310,310,M_karisik,3,r045,0.6,beyaz,0.456,62.9,2.03,orta,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,311,311,M_karisik,3,r045,0.6,ar1_097,0.456,62.9,2.03,orta,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,312,312,M_karisik,3,r045,0.7,beyaz,0.456,62.9,1.8,orta,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,313,313,M_karisik,3,r045,0.7,ar1_097,0.456,62.9,1.8,orta,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,314,314,M_karisik,3,r045,0.8,beyaz,0.456,62.9,1.63,orta,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,315,315,M_karisik,3,r045,0.8,ar1_097,0.456,62.9,1.63,orta,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,316,316,M_karisik,3,r045,0.9,beyaz,0.456,62.9,1.5,zor,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,317,317,M_karisik,3,r045,0.9,ar1_097,0.456,62.9,1.5,zor,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,318,318,M_karisik,3,r045,1.0,beyaz,0.456,62.9,1.4,zor,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,319,319,M_karisik,3,r045,1.0,ar1_097,0.456,62.9,1.4,zor,0.095,2.46,peak@1947w15 | peak@1957w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,320,320,M_karisik,3,r062,0.1,beyaz,0.615,52.1,9.12,kolay,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,321,321,M_karisik,3,r062,0.1,ar1_097,0.615,52.1,9.12,kolay,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,322,322,M_karisik,3,r062,0.2,beyaz,0.615,52.1,4.61,kolay,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,323,323,M_karisik,3,r062,0.2,ar1_097,0.615,52.1,4.61,kolay,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,324,324,M_karisik,3,r062,0.3,beyaz,0.615,52.1,3.12,kolay,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,325,325,M_karisik,3,r062,0.3,ar1_097,0.615,52.1,3.12,kolay,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,326,326,M_karisik,3,r062,0.4,beyaz,0.615,52.1,2.39,orta,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,327,327,M_karisik,3,r062,0.4,ar1_097,0.615,52.1,2.39,orta,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,328,328,M_karisik,3,r062,0.5,beyaz,0.615,52.1,1.96,orta,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,329,329,M_karisik,3,r062,0.5,ar1_097,0.615,52.1,1.96,orta,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,330,330,M_karisik,3,r062,0.6,beyaz,0.615,52.1,1.68,orta,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,331,331,M_karisik,3,r062,0.6,ar1_097,0.615,52.1,1.68,orta,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,332,332,M_karisik,3,r062,0.7,beyaz,0.615,52.1,1.49,zor,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,333,333,M_karisik,3,r062,0.7,ar1_097,0.615,52.1,1.49,zor,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,334,334,M_karisik,3,r062,0.8,beyaz,0.615,52.1,1.35,zor,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,335,335,M_karisik,3,r062,0.8,ar1_097,0.615,52.1,1.35,zor,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,336,336,M_karisik,3,r062,0.9,beyaz,0.615,52.1,1.24,zor,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,337,337,M_karisik,3,r062,0.9,ar1_097,0.615,52.1,1.24,zor,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,338,338,M_karisik,3,r062,1.0,beyaz,0.615,52.1,1.16,zor,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,339,339,M_karisik,3,r062,1.0,ar1_097,0.615,52.1,1.16,zor,0.14,2.29,peak@1948w15 | peak@1956w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,340,340,M_karisik,3,r078,0.1,beyaz,0.765,40.1,7.03,kolay,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,341,341,M_karisik,3,r078,0.1,ar1_097,0.765,40.1,7.03,kolay,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,342,342,M_karisik,3,r078,0.2,beyaz,0.765,40.1,3.55,kolay,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,343,343,M_karisik,3,r078,0.2,ar1_097,0.765,40.1,3.55,kolay,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,344,344,M_karisik,3,r078,0.3,beyaz,0.765,40.1,2.4,orta,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,345,345,M_karisik,3,r078,0.3,ar1_097,0.765,40.1,2.4,orta,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,346,346,M_karisik,3,r078,0.4,beyaz,0.765,40.1,1.84,orta,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,347,347,M_karisik,3,r078,0.4,ar1_097,0.765,40.1,1.84,orta,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,348,348,M_karisik,3,r078,0.5,beyaz,0.765,40.1,1.51,orta,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,349,349,M_karisik,3,r078,0.5,ar1_097,0.765,40.1,1.51,orta,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,350,350,M_karisik,3,r078,0.6,beyaz,0.765,40.1,1.3,zor,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,351,351,M_karisik,3,r078,0.6,ar1_097,0.765,40.1,1.3,zor,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,352,352,M_karisik,3,r078,0.7,beyaz,0.765,40.1,1.15,zor,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,353,353,M_karisik,3,r078,0.7,ar1_097,0.765,40.1,1.15,zor,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,354,354,M_karisik,3,r078,0.8,beyaz,0.765,40.1,1.04,zor,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,355,355,M_karisik,3,r078,0.8,ar1_097,0.765,40.1,1.04,zor,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,356,356,M_karisik,3,r078,0.9,beyaz,0.765,40.1,0.96,zor,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,357,357,M_karisik,3,r078,0.9,ar1_097,0.765,40.1,0.96,zor,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,358,358,M_karisik,3,r078,1.0,beyaz,0.765,40.1,0.89,zor,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,,10,,,,0,,0,,,
A_harita,359,359,M_karisik,3,r078,1.0,ar1_097,0.765,40.1,0.89,zor,0.184,2.09,peak@1949w15 | peak@1955w15 | level_shift@1955,0.97,10,,,,0,,0,,,
A_harita,360,360,M_karisik,4,r045,0.1,beyaz,0.456,62.9,11.01,kolay,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,361,361,M_karisik,4,r045,0.1,ar1_097,0.456,62.9,11.01,kolay,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,362,362,M_karisik,4,r045,0.2,beyaz,0.456,62.9,5.56,kolay,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,363,363,M_karisik,4,r045,0.2,ar1_097,0.456,62.9,5.56,kolay,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,364,364,M_karisik,4,r045,0.3,beyaz,0.456,62.9,3.77,kolay,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,365,365,M_karisik,4,r045,0.3,ar1_097,0.456,62.9,3.77,kolay,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,366,366,M_karisik,4,r045,0.4,beyaz,0.456,62.9,2.88,orta,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,367,367,M_karisik,4,r045,0.4,ar1_097,0.456,62.9,2.88,orta,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,368,368,M_karisik,4,r045,0.5,beyaz,0.456,62.9,2.37,orta,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,369,369,M_karisik,4,r045,0.5,ar1_097,0.456,62.9,2.37,orta,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,370,370,M_karisik,4,r045,0.6,beyaz,0.456,62.9,2.03,orta,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,371,371,M_karisik,4,r045,0.6,ar1_097,0.456,62.9,2.03,orta,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,372,372,M_karisik,4,r045,0.7,beyaz,0.456,62.9,1.8,orta,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,373,373,M_karisik,4,r045,0.7,ar1_097,0.456,62.9,1.8,orta,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,374,374,M_karisik,4,r045,0.8,beyaz,0.456,62.9,1.63,orta,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
